Loan Identifier,Monthly Reporting Period,Channel,Original Interest Rate,Current Interest Rate,Original UPB,Current Actual UPB,Original Loan Term,Origination Date,First Payment Date,Remaining Months To Maturity,Original Loan to Value Ratio (LTV),Debt-To-Income (DTI),Borrower Credit Score at Origination,First Time Home Buyer Indicator,Loan Purpose,Property Type,Number of Units,Occupancy Status,Metropolitan Statistical Area (MSA),Zip Code Short,Interest Only Loan Indicator,Current Loan Delinquency Status,Modification Flag,Zero Balance Code,Special Eligibility Program,Property Valuation Method,High Balance Loan Indicator,Unemployment_rate,Divorce_rate,Inflation_rate,EMI,UPB_diff,Interest_Component,Previous_UPB,Remaining MFM
124427715,42022,1,2.75,2.75,236000.0,230862.56,360,32021,52021,348.0,69,39,722,0,2,4,1,1,42660,984,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,963.4491871572936,433.3999999999942,540.8333333333334,231295.96,347
124427715,52022,1,2.75,2.75,236000.0,230428.17,360,32021,52021,347.0,69,39,722,0,2,4,1,1,42660,984,0,0,0.0,0.0,0,3,0,3.6,2.3,8.6,963.4491871572936,434.38999999998487,540.8333333333334,230862.56,346
128202528,42022,2,4.625,4.625,72000.0,70759.68,360,82021,102021,347.0,80,41,635,1,1,4,1,1,19100,760,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,370.1804515026794,240.32000000000696,277.5,71000.0,352
128202528,52022,2,4.625,4.625,72000.0,70662.22,360,82021,102021,346.0,80,41,635,1,1,4,1,1,19100,760,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,370.1804515026794,97.45999999999184,277.5,70759.68,351
128202528,62022,2,4.625,4.625,72000.0,70564.38,360,82021,102021,345.0,80,41,635,1,1,4,1,1,19100,760,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,370.1804515026794,97.83999999999652,277.5,70662.22,350
128202528,72022,2,4.625,4.625,72000.0,70466.17,360,82021,102021,344.0,80,41,635,1,1,4,1,1,19100,760,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,370.1804515026794,98.2100000000064,277.5,70564.38,349
128202528,82022,2,4.625,4.625,72000.0,70367.58,360,82021,102021,343.0,80,41,635,1,1,4,1,1,19100,760,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,370.1804515026794,98.58999999999652,277.5,70466.17,348
128202528,92022,2,4.625,4.625,72000.0,70268.61,360,82021,102021,342.0,80,41,635,1,1,4,1,1,19100,760,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,370.1804515026794,98.97000000000116,277.5,70367.58,347
128202528,102022,2,4.625,4.625,72000.0,70169.26,360,82021,102021,341.0,80,41,635,1,1,4,1,1,19100,760,0,0,0.0,0.0,0,0,0,3.6,2.3,7.7,370.1804515026794,99.35000000000582,277.5,70268.61,346
124427711,112021,2,3.25,3.25,189000.0,186000.0,360,42021,62021,351.0,60,37,774,0,0,4,1,1,16980,606,0,0,0.0,0.0,0,3,0,5.3,2.5,6.8,822.539943046803,1000.0,511.875,187000.0,353
124427711,122021,2,3.25,3.25,189000.0,185399.04,360,42021,62021,349.0,60,37,774,0,0,4,1,1,16980,606,0,0,0.0,0.0,0,3,0,5.3,2.5,7.0,822.539943046803,600.9599999999919,511.875,186000.0,352
124427711,12022,2,3.25,3.25,189000.0,185078.62,360,42021,62021,348.0,60,37,774,0,0,4,1,1,16980,606,0,0,0.0,0.0,0,3,0,3.6,2.3,7.5,822.539943046803,320.4200000000128,511.875,185399.04,351
124427711,22022,2,3.25,3.25,189000.0,184557.33,360,42021,62021,346.0,60,37,774,0,0,4,1,1,16980,606,0,0,0.0,0.0,0,3,0,3.6,2.3,7.9,822.539943046803,521.2900000000081,511.875,185078.62,350
124427711,32022,2,3.25,3.25,189000.0,184134.63,360,42021,62021,345.0,60,37,774,0,0,4,1,1,16980,606,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,822.539943046803,422.69999999998254,511.875,184557.33,349
124427711,42022,2,3.25,3.25,189000.0,183810.79,360,42021,62021,344.0,60,37,774,0,0,4,1,1,16980,606,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,822.539943046803,323.8399999999965,511.875,184134.63,348
124427711,52022,2,3.25,3.25,189000.0,183486.07,360,42021,62021,343.0,60,37,774,0,0,4,1,1,16980,606,0,0,0.0,0.0,0,3,0,3.6,2.3,8.6,822.539943046803,324.7200000000012,511.875,183810.79,347
122237528,72021,2,3.99,3.99,414000.0,409206.84,360,112020,12021,353.0,83,37,742,0,2,4,1,1,40900,957,0,0,0.0,0.0,0,0,0,5.3,2.5,5.4,1974.1133061326857,793.1599999999744,1376.5500000000002,410000.0,352
122237528,82021,2,3.99,3.99,414000.0,408595.72,360,112020,12021,352.0,83,37,742,0,2,4,1,1,40900,957,0,0,0.0,0.0,0,0,0,5.3,2.5,5.3,1974.1133061326857,611.1200000000536,1376.5500000000002,409206.84,351
122237528,92021,2,3.99,3.99,414000.0,407982.57,360,112020,12021,351.0,83,37,742,0,2,4,1,1,40900,957,0,0,0.0,0.0,0,0,0,5.3,2.5,5.4,1974.1133061326857,613.1499999999651,1376.5500000000002,408595.72,350
122237528,102021,2,3.99,3.99,414000.0,407367.38,360,112020,12021,350.0,83,37,742,0,2,4,1,1,40900,957,0,0,0.0,0.0,0,0,0,5.3,2.5,6.2,1974.1133061326857,615.1900000000023,1376.5500000000002,407982.57,349
122237528,112021,2,3.99,3.99,414000.0,406750.15,360,112020,12021,349.0,83,37,742,0,2,4,1,1,40900,957,0,0,0.0,0.0,0,0,0,5.3,2.5,6.8,1974.1133061326857,617.2299999999814,1376.5500000000002,407367.38,348
122237528,122021,2,3.99,3.99,414000.0,406130.86,360,112020,12021,348.0,83,37,742,0,2,4,1,1,40900,957,0,0,0.0,0.0,0,0,0,5.3,2.5,7.0,1974.1133061326857,619.2900000000373,1376.5500000000002,406750.15,347
122237528,12022,2,3.99,3.99,414000.0,405509.52,360,112020,12021,347.0,83,37,742,0,2,4,1,1,40900,957,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,1974.1133061326857,621.3399999999674,1376.5500000000002,406130.86,346
128202612,42022,2,2.75,2.75,418000.0,412000.0,300,92021,112021,294.0,71,46,764,0,2,4,1,1,36740,347,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,1928.279374913743,1000.0,957.9166666666666,413000.0,293
128202612,52022,2,2.75,2.75,418000.0,411308.08,300,92021,112021,293.0,71,46,764,0,2,4,1,1,36740,347,0,0,0.0,0.0,0,3,0,3.6,2.3,8.6,1928.279374913743,691.9199999999837,957.9166666666666,412000.0,292
128202612,62022,2,2.75,2.75,418000.0,410321.68,300,92021,112021,292.0,71,46,764,0,2,4,1,1,36740,347,0,0,0.0,0.0,0,3,0,3.6,2.3,9.1,1928.279374913743,986.4000000000232,957.9166666666666,411308.08,291
128202612,72022,2,2.75,2.75,418000.0,409333.02,300,92021,112021,291.0,71,46,764,0,2,4,1,1,36740,347,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,1928.279374913743,988.6599999999744,957.9166666666666,410321.68,290
128202612,82022,2,2.75,2.75,418000.0,408342.09,300,92021,112021,290.0,71,46,764,0,2,4,1,1,36740,347,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,1928.279374913743,990.929999999993,957.9166666666666,409333.02,289
128202612,92022,2,2.75,2.75,418000.0,407348.89,300,92021,112021,289.0,71,46,764,0,2,4,1,1,36740,347,0,0,0.0,0.0,0,3,0,3.6,2.3,8.2,1928.279374913743,993.2000000000116,957.9166666666666,408342.09,288
128202612,102022,2,2.75,2.75,418000.0,406353.42,300,92021,112021,288.0,71,46,764,0,2,4,1,1,36740,347,0,0,0.0,0.0,0,3,0,3.6,2.3,7.7,1928.279374913743,995.4700000000304,957.9166666666666,407348.89,287
127384223,32022,1,2.25,2.25,290000.0,277000.0,120,82021,102021,114.0,46,45,714,0,0,4,1,1,45300,346,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,2700.9837828006994,2000.0,543.75,279000.0,113
127384223,42022,1,2.25,2.25,290000.0,274814.19,120,82021,102021,113.0,46,45,714,0,0,4,1,1,45300,346,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,2700.9837828006994,2185.8099999999977,543.75,277000.0,112
127384223,52022,1,2.25,2.25,290000.0,272628.49,120,82021,102021,112.0,46,45,714,0,0,4,1,1,45300,346,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,2700.9837828006994,2185.700000000012,543.75,274814.19,111
127384223,62022,1,2.25,2.25,290000.0,270438.69,120,82021,102021,111.0,46,45,714,0,0,4,1,1,45300,346,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,2700.9837828006994,2189.7999999999884,543.75,272628.49,110
127384223,72022,1,2.25,2.25,290000.0,268244.78,120,82021,102021,110.0,46,45,714,0,0,4,1,1,45300,346,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,2700.9837828006994,2193.9099999999744,543.75,270438.69,109
127384223,82022,1,2.25,2.25,290000.0,266046.76,120,82021,102021,109.0,46,45,714,0,0,4,1,1,45300,346,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,2700.9837828006994,2198.0200000000186,543.75,268244.78,108
127384223,92022,1,2.25,2.25,290000.0,263844.62,120,82021,102021,108.0,46,45,714,0,0,4,1,1,45300,346,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,2700.9837828006994,2202.140000000014,543.75,266046.76,107
126085633,12022,2,3.25,3.25,324000.0,321000.0,360,62021,82021,354.0,78,45,692,0,0,3,1,1,24540,806,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,1410.0684737945194,0.0,877.5,321000.0,353
126085633,22022,2,3.25,3.25,324000.0,320241.59,360,62021,82021,353.0,78,45,692,0,0,3,1,1,24540,806,0,0,0.0,0.0,0,0,0,3.6,2.3,7.9,1410.0684737945194,758.4099999999744,877.5,321000.0,352
126085633,32022,2,3.25,3.25,324000.0,319698.84,360,62021,82021,352.0,78,45,692,0,0,3,1,1,24540,806,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1410.0684737945194,542.75,877.5,320241.59,351
126085633,42022,2,3.25,3.25,324000.0,319154.62,360,62021,82021,351.0,78,45,692,0,0,3,1,1,24540,806,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1410.0684737945194,544.2200000000303,877.5,319698.84,350
126085633,52022,2,3.25,3.25,324000.0,318608.93,360,62021,82021,350.0,78,45,692,0,0,3,1,1,24540,806,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1410.0684737945194,545.6900000000023,877.5,319154.62,349
126085633,62022,2,3.25,3.25,324000.0,318061.76,360,62021,82021,349.0,78,45,692,0,0,3,1,1,24540,806,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,1410.0684737945194,547.1699999999837,877.5,318608.93,348
126085633,72022,2,3.25,3.25,324000.0,317513.11,360,62021,82021,348.0,78,45,692,0,0,3,1,1,24540,806,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1410.0684737945194,548.6500000000233,877.5,318061.76,347
126241267,12022,1,3.25,3.25,180000.0,178000.0,360,62021,82021,354.0,90,42,747,1,1,0,1,1,32820,381,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,783.3713743302886,1000.0,487.5,179000.0,353
126241267,22022,1,3.25,3.25,180000.0,177912.01,360,62021,82021,353.0,90,42,747,1,1,0,1,1,32820,381,0,0,0.0,0.0,0,0,0,3.6,2.3,7.9,783.3713743302886,87.98999999999069,487.5,178000.0,352
126241267,32022,1,3.25,3.25,180000.0,177610.48,360,62021,82021,352.0,90,42,747,1,1,0,1,1,32820,381,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,783.3713743302886,301.52999999999884,487.5,177912.01,351
126241267,42022,1,3.25,3.25,180000.0,177308.14,360,62021,82021,351.0,90,42,747,1,1,0,1,1,32820,381,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,783.3713743302886,302.3399999999965,487.5,177610.48,350
126241267,52022,1,3.25,3.25,180000.0,177004.98,360,62021,82021,350.0,90,42,747,1,1,0,1,1,32820,381,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,783.3713743302886,303.1600000000035,487.5,177308.14,349
126241267,62022,1,3.25,3.25,180000.0,176701.0,360,62021,82021,349.0,90,42,747,1,1,0,1,1,32820,381,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,783.3713743302886,303.9800000000105,487.5,177004.98,348
126241267,72022,1,3.25,3.25,180000.0,176396.2,360,62021,82021,348.0,90,42,747,1,1,0,1,1,32820,381,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,783.3713743302886,304.7999999999884,487.5,176701.0,347
124427558,112021,1,2.875,2.875,207000.0,201000.0,180,42021,62021,173.0,67,42,769,0,0,4,1,1,0,688,0,0,0.0,0.0,0,0,0,5.3,2.5,6.8,1417.0924389520856,1000.0,495.9375,202000.0,173
124427558,122021,1,2.875,2.875,207000.0,199713.29,180,42021,62021,172.0,67,42,769,0,0,4,1,1,0,688,0,0,0.0,0.0,0,0,0,5.3,2.5,7.0,1417.0924389520856,1286.709999999992,495.9375,201000.0,172
124427558,12022,1,2.875,2.875,207000.0,198773.65,180,42021,62021,171.0,67,42,769,0,0,4,1,1,0,688,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,1417.0924389520856,939.640000000014,495.9375,199713.29,171
124427558,22022,1,2.875,2.875,207000.0,197831.76,180,42021,62021,170.0,67,42,769,0,0,4,1,1,0,688,0,0,0.0,0.0,0,0,0,3.6,2.3,7.9,1417.0924389520856,941.8899999999848,495.9375,198773.65,170
124427558,32022,1,2.875,2.875,207000.0,196887.61,180,42021,62021,169.0,67,42,769,0,0,4,1,1,0,688,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1417.0924389520856,944.1500000000232,495.9375,197831.76,169
124427558,42022,1,2.875,2.875,207000.0,195941.2,180,42021,62021,168.0,67,42,769,0,0,4,1,1,0,688,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1417.0924389520856,946.4099999999744,495.9375,196887.61,168
124427558,52022,1,2.875,2.875,207000.0,194992.52,180,42021,62021,167.0,67,42,769,0,0,4,1,1,0,688,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1417.0924389520856,948.680000000022,495.9375,195941.2,167
126241227,12022,0,2.99,2.99,504000.0,498000.0,360,72021,92021,354.0,80,43,801,1,1,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,7.5,2122.16710065243,2000.0,1255.8,500000.0,354
126241227,22022,0,2.99,2.99,504000.0,497000.0,360,72021,92021,353.0,80,43,801,1,1,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,7.9,2122.16710065243,1000.0,1255.8,498000.0,353
126241227,32022,0,2.99,2.99,504000.0,496078.63,360,72021,92021,351.0,80,43,801,1,1,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,2122.16710065243,921.3699999999952,1255.8,497000.0,352
126241227,42022,0,2.99,2.99,504000.0,494892.52,360,72021,92021,350.0,80,43,801,1,1,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,2122.16710065243,1186.109999999986,1255.8,496078.63,351
126241227,52022,0,2.99,2.99,504000.0,493703.46,360,72021,92021,349.0,80,43,801,1,1,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,8.6,2122.16710065243,1189.0599999999977,1255.8,494892.52,350
126241227,62022,0,2.99,2.99,504000.0,492511.43,360,72021,92021,347.0,80,43,801,1,1,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,9.1,2122.16710065243,1192.030000000028,1255.8,493703.46,349
126241227,72022,0,2.99,2.99,504000.0,491316.43,360,72021,92021,346.0,80,43,801,1,1,3,1,1,37980,194,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,2122.16710065243,1195.0,1255.8,492511.43,348
122956162,82021,0,3.0,3.0,124000.0,123000.0,360,22021,42021,355.0,33,43,794,0,0,4,1,0,42660,984,0,0,0.0,0.0,0,0,0,5.3,2.5,5.3,522.7890018245254,0.0,310.0,123000.0,354
122956162,92021,0,3.0,3.0,124000.0,123000.0,360,22021,42021,354.0,33,43,794,0,0,4,1,0,42660,984,0,0,0.0,0.0,0,0,0,5.3,2.5,5.4,522.7890018245254,0.0,310.0,123000.0,353
122956162,102021,0,3.0,3.0,124000.0,122301.65,360,22021,42021,353.0,33,43,794,0,0,4,1,0,42660,984,0,0,0.0,0.0,0,0,0,5.3,2.5,6.2,522.7890018245254,698.3500000000058,310.0,123000.0,352
122956162,112021,0,3.0,3.0,124000.0,122085.45,360,22021,42021,352.0,33,43,794,0,0,4,1,0,42660,984,0,0,0.0,0.0,0,0,0,5.3,2.5,6.8,522.7890018245254,216.1999999999971,310.0,122301.65,351
122956162,122021,0,3.0,3.0,124000.0,121868.71,360,22021,42021,351.0,33,43,794,0,0,4,1,0,42660,984,0,0,0.0,0.0,0,0,0,5.3,2.5,7.0,522.7890018245254,216.7399999999907,310.0,122085.45,350
122956162,12022,0,3.0,3.0,124000.0,121651.43,360,22021,42021,350.0,33,43,794,0,0,4,1,0,42660,984,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,522.7890018245254,217.2800000000134,310.0,121868.71,349
122956162,22022,0,3.0,3.0,124000.0,121433.61,360,22021,42021,349.0,33,43,794,0,0,4,1,0,42660,984,0,0,0.0,0.0,0,0,0,3.6,2.3,7.9,522.7890018245254,217.81999999999243,310.0,121651.43,348
123818842,102021,2,3.25,3.25,450000.0,446000.0,360,42021,62021,355.0,50,39,655,0,0,4,1,1,14460,21,0,0,0.0,0.0,0,3,0,5.3,2.5,6.2,1958.4284358257207,1000.0,1218.75,447000.0,354
123818842,112021,2,3.25,3.25,450000.0,445000.0,360,42021,62021,354.0,50,39,655,0,0,4,1,1,14460,21,0,0,0.0,0.0,0,3,0,5.3,2.5,6.8,1958.4284358257207,1000.0,1218.75,446000.0,353
123818842,122021,2,3.25,3.25,450000.0,444612.91,360,42021,62021,353.0,50,39,655,0,0,4,1,1,14460,21,0,0,0.0,0.0,0,3,0,5.3,2.5,7.0,1958.4284358257207,387.0900000000256,1218.75,445000.0,352
123818842,12022,2,3.25,3.25,450000.0,443817.07,360,42021,62021,352.0,50,39,655,0,0,4,1,1,14460,21,0,0,0.0,0.0,0,3,0,3.6,2.3,7.5,1958.4284358257207,795.8399999999674,1218.75,444612.91,351
123818842,22022,2,3.25,3.25,450000.0,443010.64,360,42021,62021,351.0,50,39,655,0,0,4,1,1,14460,21,0,0,0.0,0.0,0,3,0,3.6,2.3,7.9,1958.4284358257207,806.429999999993,1218.75,443817.07,350
123818842,32022,2,3.25,3.25,450000.0,442201.63,360,42021,62021,350.0,50,39,655,0,0,4,1,1,14460,21,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,1958.4284358257207,809.0100000000093,1218.75,443010.64,349
123818842,42022,2,3.25,3.25,450000.0,441390.83,360,42021,62021,349.0,50,39,655,0,0,4,1,1,14460,21,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,1958.4284358257207,810.7999999999884,1218.75,442201.63,348
123321144,92021,2,2.25,2.25,276000.0,268000.0,180,22021,42021,174.0,56,45,779,0,2,4,1,1,35620,80,0,0,0.0,0.0,0,0,0,5.3,2.5,5.4,1808.033964802038,1000.0,517.5,269000.0,173
123321144,102021,2,2.25,2.25,276000.0,266447.24,180,22021,42021,173.0,56,45,779,0,2,4,1,1,35620,80,0,0,0.0,0.0,0,0,0,5.3,2.5,6.2,1808.033964802038,1552.7600000000093,517.5,268000.0,172
123321144,112021,2,2.25,2.25,276000.0,265141.97,180,22021,42021,172.0,56,45,779,0,2,4,1,1,35620,80,0,0,0.0,0.0,0,0,0,5.3,2.5,6.8,1808.033964802038,1305.2700000000186,517.5,266447.24,171
123321144,122021,2,2.25,2.25,276000.0,263834.25,180,22021,42021,171.0,56,45,779,0,2,4,1,1,35620,80,0,0,0.0,0.0,0,0,0,5.3,2.5,7.0,1808.033964802038,1307.719999999972,517.5,265141.97,170
123321144,12022,2,2.25,2.25,276000.0,262524.08,180,22021,42021,170.0,56,45,779,0,2,4,1,1,35620,80,0,0,0.0,0.0,0,0,0,3.6,2.3,7.5,1808.033964802038,1310.1699999999837,517.5,263834.25,169
123321144,22022,2,2.25,2.25,276000.0,261211.45,180,22021,42021,169.0,56,45,779,0,2,4,1,1,35620,80,0,0,0.0,0.0,0,0,0,3.6,2.3,7.9,1808.033964802038,1312.6300000000049,517.5,262524.08,168
123321144,32022,2,2.25,2.25,276000.0,259896.36,180,22021,42021,168.0,56,45,779,0,2,4,1,1,35620,80,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1808.033964802038,1315.0900000000256,517.5,261211.45,167
128916874,52022,0,3.25,3.25,266000.0,264000.0,360,112021,12022,355.0,75,42,728,0,1,4,1,0,12420,786,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1157.648808732538,0.0,720.4166666666667,264000.0,354
128916874,62022,0,3.25,3.25,266000.0,264000.0,360,112021,12022,354.0,75,42,728,0,1,4,1,0,12420,786,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,1157.648808732538,0.0,720.4166666666667,264000.0,353
128916874,72022,0,3.25,3.25,266000.0,263161.47,360,112021,12022,353.0,75,42,728,0,1,4,1,0,12420,786,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1157.648808732538,838.5300000000279,720.4166666666667,264000.0,352
128916874,82022,0,3.25,3.25,266000.0,262715.46,360,112021,12022,352.0,75,42,728,0,1,4,1,0,12420,786,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1157.648808732538,446.0099999999511,720.4166666666667,263161.47,351
128916874,92022,0,3.25,3.25,266000.0,262268.24,360,112021,12022,351.0,75,42,728,0,1,4,1,0,12420,786,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,1157.648808732538,447.2200000000303,720.4166666666667,262715.46,350
128916874,102022,0,3.25,3.25,266000.0,261819.81,360,112021,12022,350.0,75,42,728,0,1,4,1,0,12420,786,0,0,0.0,0.0,0,0,0,3.6,2.3,7.7,1157.648808732538,448.429999999993,720.4166666666667,262268.24,349
128916874,112022,0,3.25,3.25,266000.0,261370.17,360,112021,12022,349.0,75,42,728,0,1,4,1,0,12420,786,0,0,0.0,0.0,0,0,0,3.6,2.3,7.1,1157.648808732538,449.63999999998487,720.4166666666667,261819.81,348
128916799,52022,2,3.0,3.0,112000.0,109000.0,180,102021,122021,173.0,80,44,690,0,0,4,1,1,12260,308,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,773.4514371113619,0.0,280.0,109000.0,173
128916799,62022,2,3.0,3.0,112000.0,108017.61,180,102021,122021,172.0,80,44,690,0,0,4,1,1,12260,308,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,773.4514371113619,982.3899999999994,280.0,109000.0,172
128916799,72022,2,3.0,3.0,112000.0,107514.19,180,102021,122021,171.0,80,44,690,0,0,4,1,1,12260,308,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,773.4514371113619,503.4199999999983,280.0,108017.61,171
128916799,82022,2,3.0,3.0,112000.0,107009.52,180,102021,122021,170.0,80,44,690,0,0,4,1,1,12260,308,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,773.4514371113619,504.6699999999983,280.0,107514.19,170
128916799,92022,2,3.0,3.0,112000.0,106503.58,180,102021,122021,169.0,80,44,690,0,0,4,1,1,12260,308,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,773.4514371113619,505.9400000000023,280.0,107009.52,169
128916799,102022,2,3.0,3.0,112000.0,105996.38,180,102021,122021,168.0,80,44,690,0,0,4,1,1,12260,308,0,0,0.0,0.0,0,0,0,3.6,2.3,7.7,773.4514371113619,507.1999999999971,280.0,106503.58,168
128916799,112022,2,3.0,3.0,112000.0,105487.91,180,102021,122021,167.0,80,44,690,0,0,4,1,1,12260,308,0,0,0.0,0.0,0,0,0,3.6,2.3,7.1,773.4514371113619,508.4700000000012,280.0,105996.38,167
128202651,42022,2,2.875,2.875,370000.0,366000.0,360,92021,112021,354.0,80,44,764,0,1,3,1,1,41700,781,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1535.1021651815554,0.0,886.4583333333333,366000.0,353
128202651,52022,2,2.875,2.875,370000.0,364935.43,360,92021,112021,353.0,80,44,764,0,1,3,1,1,41700,781,0,0,0.0,0.0,0,0,0,3.6,2.3,8.6,1535.1021651815554,1064.570000000007,886.4583333333333,366000.0,352
128202651,62022,2,2.875,2.875,370000.0,364275.28,360,92021,112021,352.0,80,44,764,0,1,3,1,1,41700,781,0,0,0.0,0.0,0,0,0,3.6,2.3,9.1,1535.1021651815554,660.1499999999651,886.4583333333333,364935.43,351
128202651,72022,2,2.875,2.875,370000.0,363613.55,360,92021,112021,351.0,80,44,764,0,1,3,1,1,41700,781,0,0,0.0,0.0,0,0,0,3.6,2.3,8.5,1535.1021651815554,661.7300000000396,886.4583333333333,364275.28,350
128202651,82022,2,2.875,2.875,370000.0,362950.24,360,92021,112021,350.0,80,44,764,0,1,3,1,1,41700,781,0,0,0.0,0.0,0,0,0,3.6,2.3,8.3,1535.1021651815554,663.3099999999977,886.4583333333333,363613.55,349
128202651,92022,2,2.875,2.875,370000.0,362285.34,360,92021,112021,349.0,80,44,764,0,1,3,1,1,41700,781,0,0,0.0,0.0,0,0,0,3.6,2.3,8.2,1535.1021651815554,664.8999999999651,886.4583333333333,362950.24,348
128202651,102022,2,2.875,2.875,370000.0,361618.85,360,92021,112021,348.0,80,44,764,0,1,3,1,1,41700,781,0,0,0.0,0.0,0,0,0,3.6,2.3,7.7,1535.1021651815554,666.4900000000489,886.4583333333333,362285.34,347
128202524,42022,2,2.75,2.75,425000.0,419000.0,360,92021,112021,353.0,54,49,805,0,2,4,1,1,47900,201,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,1735.025019245126,1000.0,973.9583333333334,420000.0,353
128202524,52022,2,2.75,2.75,425000.0,418254.73,360,92021,112021,352.0,54,49,805,0,2,4,1,1,47900,201,0,0,0.0,0.0,0,3,0,3.6,2.3,8.6,1735.025019245126,745.2700000000186,973.9583333333334,419000.0,352
128202524,62022,2,2.75,2.75,425000.0,417326.81,360,92021,112021,351.0,54,49,805,0,2,4,1,1,47900,201,0,0,0.0,0.0,0,3,0,3.6,2.3,9.1,1735.025019245126,927.9199999999836,973.9583333333334,418254.73,351
128202524,72022,2,2.75,2.75,425000.0,416396.76,360,92021,112021,350.0,54,49,805,0,2,4,1,1,47900,201,0,0,0.0,0.0,0,3,0,3.6,2.3,8.5,1735.025019245126,930.0499999999884,973.9583333333334,417326.81,350
128202524,82022,2,2.75,2.75,425000.0,415464.58,360,92021,112021,349.0,54,49,805,0,2,4,1,1,47900,201,0,0,0.0,0.0,0,3,0,3.6,2.3,8.3,1735.025019245126,932.179999999993,973.9583333333334,416396.76,349
128202524,92022,2,2.75,2.75,425000.0,414530.27,360,92021,112021,347.0,54,49,805,0,2,4,1,1,47900,201,0,0,0.0,0.0,0,3,0,3.6,2.3,8.2,1735.025019245126,934.3099999999976,973.9583333333334,415464.58,348
128202524,102022,2,2.75,2.75,425000.0,413593.82,360,92021,112021,346.0,54,49,805,0,2,4,1,1,47900,201,0,0,0.0,0.0,0,3,0,3.6,2.3,7.7,1735.025019245126,936.4500000000116,973.9583333333334,414530.27,347
123818633,102021,0,3.375,3.375,300000.0,297000.0,360,32021,52021,354.0,55,48,789,0,0,4,1,0,34900,945,0,0,0.0,0.0,0,0,0,5.3,2.5,6.2,1326.28863080249,1000.0,843.75,298000.0,353
